observation_id,material_id,state_id,property,result_kind,value_si,minimum_si,maximum_si,unit,basis,conditions,method,source_id,source_organization,source_title,source_revision,source_locator,original_value,original_unit,significant_figures
obs-5c2cd1df4dfeeb0f5f59,al-1060,al-1060-h112,elongation_at_break,lower_bound,0.25,,,1,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": null, ""minimum"": 0.0015748}}",Hydro extrusion property limits,hydro-1xxx,Hydro,Alloy 1xxx datasheet,Snapshot 29d1d35c4512,"Page 2, 1060-H112, thickness all thicknesses, row Elongation, gauge length 2 in or 4 specimen diameters",25.0,%,3
obs-8caabd6938545e11b11b,al-1100,,density,point,2712.630661599906,,,kg/m^3,reference,{},Hydro alloy reference,hydro-1xxx,Hydro,Alloy 1xxx datasheet,Snapshot 29d1d35c4512,"Page 1, Alloy 1100, row Density above chemical composition",0.098,lb/in³,2
obs-928cba197ffabc06f753,al-1100,al-1100-o,ultimate_tensile_strength,interval,,75000000.0,105000000.0,Pa,specified_range,"{""product_form"": ""extrusion""}",Hydro extrusion property limits,hydro-1xxx,Hydro,Alloy 1xxx datasheet,Snapshot 29d1d35c4512,"Page 2, 1100-O, thickness all thicknesses, row Ultimate tensile strength",75–105,MPa,2
obs-7eee9258893b767ee027,al-1100,al-1100-o,tensile_yield_strength,lower_bound,20000000.0,,,Pa,minimum,"{""product_form"": ""extrusion""}",Hydro extrusion property limits,hydro-1xxx,Hydro,Alloy 1xxx datasheet,Snapshot 29d1d35c4512,"Page 2, 1100-O, thickness all thicknesses, row Yield strength, 0.2% offset",20,MPa,2
obs-79c8e4936f6b57c5c408,al-1100,al-1100-o,elongation_at_break,lower_bound,0.25,,,1,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": null, ""minimum"": 0.0015748}}",Hydro extrusion property limits,hydro-1xxx,Hydro,Alloy 1xxx datasheet,Snapshot 29d1d35c4512,"Page 2, 1100-O, thickness all thicknesses, row Elongation, gauge length 2 in or 4 specimen diameters",25.0,%,3
obs-c1299487f7e783b758ed,al-1100,al-1100-o,thermal_conductivity,point,222.0,,,W/(m*K),typical,"{""product_form"": ""extrusion"", ""temperature_K"": 298.15}",Hydro extrusion property limits,hydro-1xxx,Hydro,Alloy 1xxx datasheet,Snapshot 29d1d35c4512,"Page 2, 1100-O, thickness all thicknesses, row Typical thermal conductivity at 25 °C",222,W/(m·K),3
obs-00df2a22e7ab012fd157,al-1100,al-1100-h112,ultimate_tensile_strength,lower_bound,75000000.0,,,Pa,minimum,"{""product_form"": ""extrusion""}",Hydro extrusion property limits,hydro-1xxx,Hydro,Alloy 1xxx datasheet,Snapshot 29d1d35c4512,"Page 2, 1100-H112, thickness all thicknesses, row Ultimate tensile strength",75,MPa,2
obs-b30bea02dacfcae54be4,al-1100,al-1100-h112,tensile_yield_strength,lower_bound,20000000.0,,,Pa,minimum,"{""product_form"": ""extrusion""}",Hydro extrusion property limits,hydro-1xxx,Hydro,Alloy 1xxx datasheet,Snapshot 29d1d35c4512,"Page 2, 1100-H112, thickness all thicknesses, row Yield strength, 0.2% offset",20,MPa,2
obs-bd5a9fed0d157d12edf2,al-1100,al-1100-h112,elongation_at_break,lower_bound,0.25,,,1,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": null, ""minimum"": 0.0015748}}",Hydro extrusion property limits,hydro-1xxx,Hydro,Alloy 1xxx datasheet,Snapshot 29d1d35c4512,"Page 2, 1100-H112, thickness all thicknesses, row Elongation, gauge length 2 in or 4 specimen diameters",25.0,%,3
obs-6fd8c72b6132438d4d24,al-1350,,density,point,2698.7907092448045,,,kg/m^3,reference,{},Hydro alloy reference,hydro-1xxx,Hydro,Alloy 1xxx datasheet,Snapshot 29d1d35c4512,"Page 1, Alloy 1350, row Density above chemical composition",0.0975,lb/in³,3
obs-c66ec2bbb3fff9b42fc8,al-1350,al-1350-h111,ultimate_tensile_strength,lower_bound,60000000.0,,,Pa,minimum,"{""product_form"": ""extrusion""}",Hydro extrusion property limits,hydro-1xxx,Hydro,Alloy 1xxx datasheet,Snapshot 29d1d35c4512,"Page 2, 1350-H111, thickness all thicknesses, row Ultimate tensile strength",60,MPa,2
obs-10e2a53917477b88d737,al-1350,al-1350-h111,tensile_yield_strength,lower_bound,25000000.0,,,Pa,minimum,"{""product_form"": ""extrusion""}",Hydro extrusion property limits,hydro-1xxx,Hydro,Alloy 1xxx datasheet,Snapshot 29d1d35c4512,"Page 2, 1350-H111, thickness all thicknesses, row Yield strength, 0.2% offset",25,MPa,2
obs-91af8de77c4871dc1f47,al-1350,al-1350-h111,thermal_conductivity,point,234.0,,,W/(m*K),typical,"{""product_form"": ""extrusion"", ""temperature_K"": 298.15}",Hydro extrusion property limits,hydro-1xxx,Hydro,Alloy 1xxx datasheet,Snapshot 29d1d35c4512,"Page 2, 1350-H111, thickness all thicknesses, row Typical thermal conductivity at 25 °C",234,W/(m·K),3
obs-26438d0158b7885e0bf2,al-6005,,density,point,2684.950756889703,,,kg/m^3,reference,{},Hydro alloy reference,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 1, Alloy 6005, row Density above chemical composition",0.097,lb/in³,2
obs-a56b93e03ea88c491041,al-6005,al-6005-t1,ultimate_tensile_strength,lower_bound,170000000.0,,,Pa,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0127, ""minimum"": null}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6005-T1, thickness unbounded to .500 in, row Ultimate tensile strength",170,MPa,3
obs-654ba4220204c865be84,al-6005,al-6005-t1,tensile_yield_strength,lower_bound,105000000.0,,,Pa,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0127, ""minimum"": null}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6005-T1, thickness unbounded to .500 in, row Yield strength, 0.2% offset",105,MPa,3
obs-7de19268c0fe5fd1da7d,al-6005,al-6005-t1,elongation_at_break,lower_bound,0.16,,,1,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0127, ""minimum"": 0.0015748}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6005-T1, thickness unbounded to .500 in, row Elongation, gauge length 2 in or 4 specimen diameters",16,%,2
obs-62eac411dc72ea547389,al-6005,al-6005-t1,thermal_conductivity,point,180.0,,,W/(m*K),typical,"{""product_form"": ""extrusion"", ""temperature_K"": 298.15, ""thickness_m"": {""maximum"": 0.0127, ""minimum"": null}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6005-T1, thickness unbounded to .500 in, row Typical thermal conductivity at 25 °C",180,W/(m·K),3
obs-e95e692fd4d32944477b,al-6005,al-6005-t5,ultimate_tensile_strength,lower_bound,260000000.0,,,Pa,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0031496, ""minimum"": null}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6005-T5, thickness unbounded to 0.124 in, row Ultimate tensile strength",260,MPa,3
obs-09c790cbffd09777092b,al-6005,al-6005-t5,tensile_yield_strength,lower_bound,240000000.0,,,Pa,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0031496, ""minimum"": null}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6005-T5, thickness unbounded to 0.124 in, row Yield strength, 0.2% offset",240,MPa,3
obs-5a94f541a6e96618777c,al-6005,al-6005-t5,elongation_at_break,lower_bound,0.08,,,1,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0031496, ""minimum"": 0.0015748}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6005-T5, thickness unbounded to 0.124 in, row Elongation, gauge length 2 in or 4 specimen diameters",8,%,1
obs-daadf6900a85d4a8c3a5,al-6005,al-6005-t5,thermal_conductivity,point,188.0,,,W/(m*K),typical,"{""product_form"": ""extrusion"", ""temperature_K"": 298.15, ""thickness_m"": {""maximum"": 0.0031496, ""minimum"": null}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6005-T5, thickness unbounded to 0.124 in, row Typical thermal conductivity at 25 °C",188,W/(m·K),3
obs-46ffa9ea560283736cf8,al-6005,al-6005-t5,ultimate_tensile_strength,lower_bound,260000000.0,,,Pa,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0254, ""minimum"": 0.003175}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6005-T5, thickness 0.125 to 1.000 in, row Ultimate tensile strength",260,MPa,3
obs-f862e383968f26e480cc,al-6005,al-6005-t5,tensile_yield_strength,lower_bound,240000000.0,,,Pa,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0254, ""minimum"": 0.003175}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6005-T5, thickness 0.125 to 1.000 in, row Yield strength, 0.2% offset",240,MPa,3
obs-bca87a1689ffd3337666,al-6005,al-6005-t5,elongation_at_break,lower_bound,0.1,,,1,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0254, ""minimum"": 0.003175}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6005-T5, thickness 0.125 to 1.000 in, row Elongation, gauge length 2 in or 4 specimen diameters",10,%,2
obs-2e6f24c4a703db4dfd20,al-6005,al-6005-t5,thermal_conductivity,point,188.0,,,W/(m*K),typical,"{""product_form"": ""extrusion"", ""temperature_K"": 298.15, ""thickness_m"": {""maximum"": 0.0254, ""minimum"": 0.003175}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6005-T5, thickness 0.125 to 1.000 in, row Typical thermal conductivity at 25 °C",188,W/(m·K),3
obs-0da93f0f621f200bed49,al-6105,,density,point,2684.950756889703,,,kg/m^3,reference,{},Hydro alloy reference,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 1, Alloy 6105, row Density above chemical composition",0.097,lb/in³,2
obs-c69265d61e9f66afc673,al-6105,al-6105-t1,ultimate_tensile_strength,lower_bound,170000000.0,,,Pa,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0127, ""minimum"": null}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6105-T1, thickness unbounded to .500 in, row Ultimate tensile strength",170,MPa,3
obs-120eb07fd550e20e966c,al-6105,al-6105-t1,tensile_yield_strength,lower_bound,105000000.0,,,Pa,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0127, ""minimum"": null}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6105-T1, thickness unbounded to .500 in, row Yield strength, 0.2% offset",105,MPa,3
obs-b4012d929e93ae615e15,al-6105,al-6105-t1,elongation_at_break,lower_bound,0.16,,,1,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0127, ""minimum"": 0.0015748}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6105-T1, thickness unbounded to .500 in, row Elongation, gauge length 2 in or 4 specimen diameters",16,%,2
obs-d25994b87b48497bb450,al-6105,al-6105-t1,thermal_conductivity,point,176.0,,,W/(m*K),typical,"{""product_form"": ""extrusion"", ""temperature_K"": 298.15, ""thickness_m"": {""maximum"": 0.0127, ""minimum"": null}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6105-T1, thickness unbounded to .500 in, row Typical thermal conductivity at 25 °C",176,W/(m·K),3
obs-28fe4ff9a6bc8fdf0f04,al-6105,al-6105-t5,ultimate_tensile_strength,lower_bound,260000000.0,,,Pa,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0031496, ""minimum"": null}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6105-T5, thickness unbounded to 0.124 in, row Ultimate tensile strength",260,MPa,3
obs-899cd174d22ea4fd9fd7,al-6105,al-6105-t5,tensile_yield_strength,lower_bound,240000000.0,,,Pa,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0031496, ""minimum"": null}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6105-T5, thickness unbounded to 0.124 in, row Yield strength, 0.2% offset",240,MPa,3
obs-f432586973d1e8162a3b,al-6105,al-6105-t5,elongation_at_break,lower_bound,0.08,,,1,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0031496, ""minimum"": 0.0015748}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6105-T5, thickness unbounded to 0.124 in, row Elongation, gauge length 2 in or 4 specimen diameters",8,%,1
obs-c62d04928d06bfde93ba,al-6105,al-6105-t5,thermal_conductivity,point,193.0,,,W/(m*K),typical,"{""product_form"": ""extrusion"", ""temperature_K"": 298.15, ""thickness_m"": {""maximum"": 0.0031496, ""minimum"": null}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6105-T5, thickness unbounded to 0.124 in, row Typical thermal conductivity at 25 °C",193,W/(m·K),3
obs-dcc80237d775fa9f5d41,al-6105,al-6105-t5,ultimate_tensile_strength,lower_bound,260000000.0,,,Pa,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0254, ""minimum"": 0.003175}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6105-T5, thickness 0.125 to 1.000 in, row Ultimate tensile strength",260,MPa,3
obs-9d7a6626a68abe0d3448,al-6105,al-6105-t5,tensile_yield_strength,lower_bound,240000000.0,,,Pa,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0254, ""minimum"": 0.003175}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6105-T5, thickness 0.125 to 1.000 in, row Yield strength, 0.2% offset",240,MPa,3
obs-0040d6fcf8e3bde7fbb4,al-6105,al-6105-t5,elongation_at_break,lower_bound,0.1,,,1,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0254, ""minimum"": 0.003175}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6105-T5, thickness 0.125 to 1.000 in, row Elongation, gauge length 2 in or 4 specimen diameters",10,%,2
obs-6b2392381cd26f1834a2,al-6105,al-6105-t5,thermal_conductivity,point,193.0,,,W/(m*K),typical,"{""product_form"": ""extrusion"", ""temperature_K"": 298.15, ""thickness_m"": {""maximum"": 0.0254, ""minimum"": 0.003175}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6105-T5, thickness 0.125 to 1.000 in, row Typical thermal conductivity at 25 °C",193,W/(m·K),3
obs-3efb766ae8662dcd43dd,al-6105,al-6105-t6,ultimate_tensile_strength,lower_bound,260000000.0,,,Pa,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0127, ""minimum"": null}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6105-T6, thickness unbounded to .500 in, row Ultimate tensile strength",260,MPa,3
obs-48eaf669d5b84b0c03a6,al-6105,al-6105-t6,tensile_yield_strength,lower_bound,240000000.0,,,Pa,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0127, ""minimum"": null}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6105-T6, thickness unbounded to .500 in, row Yield strength, 0.2% offset",240,MPa,3
obs-de122bb49d8a9c14beeb,al-6105,al-6105-t6,elongation_at_break,lower_bound,0.08,,,1,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0127, ""minimum"": 0.0015748}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6105-T6, thickness unbounded to .500 in, row Elongation, gauge length 2 in or 4 specimen diameters",8,%,1
obs-1a0c92251044b94dc29e,al-6105,al-6105-t6,thermal_conductivity,point,193.0,,,W/(m*K),typical,"{""product_form"": ""extrusion"", ""temperature_K"": 298.15, ""thickness_m"": {""maximum"": 0.0127, ""minimum"": null}}",Hydro extrusion property limits,hydro-6005-6105,Hydro,Alloy 6005/6105 datasheet,Snapshot 8cd88d53aa4b,"Page 2, 6105-T6, thickness unbounded to .500 in, row Typical thermal conductivity at 25 °C",193,W/(m·K),3
obs-659a841ed80571d15f69,al-6005a,,density,point,2712.630661599906,,,kg/m^3,reference,{},Hydro alloy reference,hydro-6005a,Hydro,Alloy 6005A datasheet,Snapshot fe225f0e18d2,"Page 1, Alloy 6005A, row Density above chemical composition",0.098,lb/in³,2
obs-ffdddeac9e4a67e6311c,al-6005a,al-6005a-t1,ultimate_tensile_strength,lower_bound,170000000.0,,,Pa,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0063246, ""minimum"": null}}",Hydro extrusion property limits (Aluminum Association),hydro-6005a,Hydro,Alloy 6005A datasheet,Snapshot fe225f0e18d2,"Page 2, 6005A-T1, thickness unbounded to 0.249 in, row Ultimate tensile strength",170,MPa,3
obs-7235a172a05af6e3c321,al-6005a,al-6005a-t1,tensile_yield_strength,lower_bound,100000000.0,,,Pa,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0063246, ""minimum"": null}}",Hydro extrusion property limits (Aluminum Association),hydro-6005a,Hydro,Alloy 6005A datasheet,Snapshot fe225f0e18d2,"Page 2, 6005A-T1, thickness unbounded to 0.249 in, row Yield strength, 0.2% offset",100,MPa,3
obs-33076a4381539f07b17b,al-6005a,al-6005a-t1,elongation_at_break,lower_bound,0.15,,,1,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0063246, ""minimum"": 0.0015748}}",Hydro extrusion property limits (Aluminum Association),hydro-6005a,Hydro,Alloy 6005A datasheet,Snapshot fe225f0e18d2,"Page 2, 6005A-T1, thickness unbounded to 0.249 in, row Elongation, gauge length 2 in or 4 specimen diameters",15,%,2
obs-b9177e3a1e4cc1bda5ad,al-6005a,al-6005a-t1,thermal_conductivity,point,176.0,,,W/(m*K),typical,"{""product_form"": ""extrusion"", ""temperature_K"": 298.15, ""thickness_m"": {""maximum"": 0.0063246, ""minimum"": null}}",Hydro extrusion property limits (Aluminum Association),hydro-6005a,Hydro,Alloy 6005A datasheet,Snapshot fe225f0e18d2,"Page 2, 6005A-T1, thickness unbounded to 0.249 in, row Typical thermal conductivity at 25 °C",176,W/(m·K),3
obs-2602a11469ee7c1dbe53,al-6005a,al-6005a-t5,ultimate_tensile_strength,lower_bound,260000000.0,,,Pa,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0063246, ""minimum"": null}}",Hydro extrusion property limits (Aluminum Association),hydro-6005a,Hydro,Alloy 6005A datasheet,Snapshot fe225f0e18d2,"Page 2, 6005A-T5, thickness unbounded to 0.249 in, row Ultimate tensile strength",260,MPa,3
obs-8f3bc6848eee3655a09d,al-6005a,al-6005a-t5,tensile_yield_strength,lower_bound,215000000.0,,,Pa,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0063246, ""minimum"": null}}",Hydro extrusion property limits (Aluminum Association),hydro-6005a,Hydro,Alloy 6005A datasheet,Snapshot fe225f0e18d2,"Page 2, 6005A-T5, thickness unbounded to 0.249 in, row Yield strength, 0.2% offset",215,MPa,3
obs-04cea90e303fa0b44ed2,al-6005a,al-6005a-t5,elongation_at_break,lower_bound,0.07,,,1,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0063246, ""minimum"": 0.0015748}}",Hydro extrusion property limits (Aluminum Association),hydro-6005a,Hydro,Alloy 6005A datasheet,Snapshot fe225f0e18d2,"Page 2, 6005A-T5, thickness unbounded to 0.249 in, row Elongation, gauge length 2 in or 4 specimen diameters",7,%,1
obs-afd38e684beef9325460,al-6005a,al-6005a-t5,thermal_conductivity,point,193.0,,,W/(m*K),typical,"{""product_form"": ""extrusion"", ""temperature_K"": 298.15, ""thickness_m"": {""maximum"": 0.0063246, ""minimum"": null}}",Hydro extrusion property limits (Aluminum Association),hydro-6005a,Hydro,Alloy 6005A datasheet,Snapshot fe225f0e18d2,"Page 2, 6005A-T5, thickness unbounded to 0.249 in, row Typical thermal conductivity at 25 °C",193,W/(m·K),3
obs-eab978a44a63e1704efa,al-6005a,al-6005a-t5,ultimate_tensile_strength,lower_bound,260000000.0,,,Pa,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0253746, ""minimum"": 0.00635}}",Hydro extrusion property limits (Aluminum Association),hydro-6005a,Hydro,Alloy 6005A datasheet,Snapshot fe225f0e18d2,"Page 2, 6005A-T5, thickness .250 to 0.999 in, row Ultimate tensile strength",260,MPa,3
obs-198c7c074ad3841fce13,al-6005a,al-6005a-t5,tensile_yield_strength,lower_bound,215000000.0,,,Pa,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0253746, ""minimum"": 0.00635}}",Hydro extrusion property limits (Aluminum Association),hydro-6005a,Hydro,Alloy 6005A datasheet,Snapshot fe225f0e18d2,"Page 2, 6005A-T5, thickness .250 to 0.999 in, row Yield strength, 0.2% offset",215,MPa,3
obs-adc134a35ab3390793b7,al-6005a,al-6005a-t5,elongation_at_break,lower_bound,0.09,,,1,minimum,"{""product_form"": ""extrusion"", ""thickness_m"": {""maximum"": 0.0253746, ""minimum"": 0.00635}}",Hydro extrusion property limits (Aluminum Association),hydro-6005a,Hydro,Alloy 6005A datasheet,Snapshot fe225f0e18d2,"Page 2, 6005A-T5, thickness .250 to 0.999 in, row Elongation, gauge length 2 in or 4 specimen diameters",9,%,1
